Chrom,Start,Stop,GeneID,Num,Strand
chr2,119750867,119751253,Itpka,0,+
chr2,119763958,119764294,Rpap1,0,-
chr2,119763958,119764294,Rpap1,0,-
chr2,119751325,119751601,Ltk,0,-
chr2,119751325,119751601,Ltk,0,-
chr2,120041615,120043032,Pla2g4b,0,+
chr2,120032202,120032604,Jmjd7,0,+
chr2,120025331,120027403,Mapkbp1,0,+
chr2,120089486,120091147,Ehd4,0,-
chr2,120265868,120266638,Pla2g4d,0,-
chr2,120299956,120300404,Pla2g4f,0,-
chr2,120355308,120356496,Tmem87a,0,-
chr2,120355308,120356496,Tmem87a,0,-
chr2,120355308,120356496,Tmem87a,0,-
chr2,120455697,120457585,4931402G19Rik,0,-
chr2,120459443,120459524,4931402G19Rik,0,-
chr2,120460440,120460566,4931402G19Rik,0,-
chr2,120464194,120464309,4931402G19Rik,0,-
chr2,120469319,120469367,4931402G19Rik,0,-
chr2,120504499,120504919,Capn3,0,+
chr2,120506829,120510085,Zfp106,0,-
chr2,120504499,120504919,Capn3,0,+
chr2,120504499,120504919,Capn3,0,+
chr2,120619181,120621559,Haus2,0,+
chr2,120604237,120605258,Lrrc57,0,-
chr2,120605947,120606133,Lrrc57,0,-
chr2,120607798,120608067,Lrrc57,0,-
chr2,120608672,120608811,Lrrc57,0,-
chr2,120608917,120609023,Lrrc57,0,-
chr2,120609273,120609508,Lrrc57,0,-
chr2,120604237,120605216,Lrrc57,0,-
chr2,120604237,120605216,Lrrc57,0,-
chr2,120604237,120605216,Lrrc57,0,-
chr2,120604237,120605216,Lrrc57,0,-
chr2,120619181,120621559,Haus2,0,+
chr2,120619181,120621559,Haus2,0,+
chr2,120860275,120862649,Ubr1,0,-
chr2,121018216,121019450,Epb4.2,0,-
chr2,121016513,121016912,Ccndbp1,0,+
chr2,121046110,121046378,Tgm5,0,-
chr2,121196747,121198770,Tubgcp4,0,+
chr2,121155547,121156680,Adal,0,+
chr2,121137291,121138539,Lcmt2,0,-
chr2,121196747,121198770,Tubgcp4,0,+
chr2,121165638,121165996,Zscan29,0,-
chr2,121158272,121160695,Zscan29,0,-
chr2,121155547,121156680,Adal,0,+
chr2,121155547,121156680,Adal,0,+
chr2,121308087,121310832,Map1a,0,+
chr2,121308087,121310832,Map1a,0,+
chr2,121363614,121363737,Ckmt1,0,+
chr2,121310560,121311655,Ppip5k1,0,-
chr2,121450784,121453420,Serf2,0,+
chr2,121451176,121452020,Serinc4,0,-
chr2,121458244,121458440,Hypk,0,+
chr2,121437699,121438686,Pdia3,0,+
chr2,121461665,121462121,Mfap1b,0,-
chr2,121394354,121394455,Catsper2,0,-
chr2,121439026,121439438,Ell3,0,-
chr2,121450983,121453420,Serf2,0,+
chr2,121542562,121544859,Wdr76,0,+
chr2,121542562,121544859,Wdr76,0,+
chr2,121542562,121544859,Wdr76,0,+
chr2,122010628,122015326,Ctdspl2,0,+
chr2,121953770,121954226,Mageb3,0,-
chr2,122010628,122015326,Ctdspl2,0,+
chr2,122010628,122015326,Ctdspl2,0,+
chr2,122053525,122053879,Spg11,0,-
chr2,122151660,122151675,B2m,0,+
chr2,122152650,122153082,B2m,0,+
chr2,122052098,122053632,Eif3j1,0,+
chr2,122052098,122053631,Eif3j2,0,+
chr2,122204956,122206393,4933406J08Rik,0,+
chr2,122264206,122265337,Sord,0,+
chr2,122178963,122179027,Trim69,0,+
chr2,122348891,122349352,Shf,0,-
chr2,122302397,122302885,Duoxa2,0,+
chr2,122347392,122347972,Duox1,0,+
chr2,122303548,122303744,Duoxa1,0,-
chr2,122527449,122528040,Gm14085,0,+
chr2,122466582,122467797,Bambi-ps1,0,-
chr2,122460537,122461130,Slc28a2,0,+
chr2,122594472,122595496,Gatm,0,-
chr2,122640769,122641076,AA467197,0,+
chr2,122809338,122809551,Sqrdl,0,+
chr2,122809338,122809551,Sqrdl,0,+
chr2,122746630,122749487,Bloc1s6,0,+
chr2,124217678,124218014,4930583P06Rik,0,-
chr2,124219467,124219538,4930583P06Rik,0,-
chr2,124222032,124222358,4930583P06Rik,0,-
chr2,124665309,124667789,Sema6d,0,+
chr2,124665309,124667789,Sema6d,0,+
chr2,124665309,124667789,Sema6d,0,+
chr2,125087741,125088873,Myef2,0,-
chr2,125086270,125086716,Myef2,0,-
chr2,125087676,125087703,Myef2,0,-
chr2,125088862,125088873,Myef2,0,-
chr2,125087741,125088873,Myef2,0,-
chr2,125088286,125088677,Slc24a5,0,+
chr2,125147703,125147841,Ctxn2,0,+
chr2,125257413,125259049,Dut,0,+
chr2,125257413,125259049,Dut,0,+
chr2,125673671,125675642,Eid1,0,+
chr2,125736985,125740264,Secisbp2l,0,-
chr2,125830301,125832192,Cops2,0,-
chr2,125830301,125832192,Cops2,0,-
chr2,125830301,125832192,Cops2,0,-
chr2,125830301,125832192,Cops2,0,-
chr2,126089561,126091185,Fgf7,0,+
chr2,126164974,126165277,Dtwd1,0,+
chr2,126587936,126588243,Slc27a2,0,+
chr2,126639018,126639180,Gabpb1,0,-
chr2,126639018,126639180,Gabpb1,0,-
chr2,126628906,126630229,Gabpb1,0,-
chr2,126628906,126630229,Gabpb1,0,-
chr2,126628906,126630229,Gabpb1,0,-
chr2,126628906,126630229,Gabpb1,0,-
chr2,126647747,126650062,Gabpb1,0,-
chr2,126639018,126639344,Gabpb1,0,-
chr2,126646562,126646748,Gabpb1,0,-
chr2,126650067,126650181,Gabpb1,0,-
chr2,126653554,126653722,Gabpb1,0,-
chr2,126658469,126658577,Gabpb1,0,-
chr2,126675355,126675592,Gabpb1,0,-
chr2,126791557,126792825,Trpm7,0,-
chr2,126791557,126792825,Trpm7,0,-
chr2,126761049,126761451,Usp50,0,-
chr2,126890394,126894211,Sppl2a,0,-
chr2,126902249,126902385,Mir3473g,0,-
chr2,127096993,127097084,Blvra,0,+
chr2,127103809,127104220,Ncaph,0,-
chr2,127240212,127240451,Snrnp200,0,+
chr2,127240937,127242796,Ciao1,0,-
chr2,127257264,127260764,Tmem127,0,+
chr2,127186354,127186674,1810024B03Rik,0,-
chr2,127364926,127367221,Adra2b,0,+
chr2,127337795,127338377,Dusp2,0,+
chr2,127356774,127357656,Astl,0,+
chr2,127356774,127357656,Astl,0,+
chr2,127436214,127436343,Fahd2a,0,-
chr2,127435961,127436092,Gpat2,0,+
chr2,127456497,127458340,Kcnip3,0,-
chr2,127456497,127458340,Kcnip3,0,-
chr2,127456497,127458340,Kcnip3,0,-
chr2,127456497,127458388,Kcnip3,0,-
chr2,127459329,127459392,Kcnip3,0,-
chr2,127459982,127460087,Kcnip3,0,-
chr2,127460432,127460540,Kcnip3,0,-
chr2,127465047,127465118,Kcnip3,0,-
chr2,127465348,127465418,Kcnip3,0,-
chr2,127465853,127465974,Kcnip3,0,-
chr2,127510828,127510994,Kcnip3,0,-
chr2,127521775,127522094,Kcnip3,0,-
chr2,127575534,127576934,Zfp661,0,-
chr2,127633225,127634979,Mal,0,-
chr2,127575532,127576934,Zfp661,0,-
chr2,127603853,127603986,Mrps5,0,+
chr2,127633225,127634979,Mal,0,-
chr2,127704389,127705860,Mall,0,-
chr2,127791376,127791832,1500011K16Rik,0,-
chr2,127792133,127792488,1500011K16Rik,0,-
chr2,127740731,127740915,Nphp1,0,-
chr2,127740731,127740915,Nphp1,0,-
chr2,127740731,127740915,Nphp1,0,-
chr2,127800199,127801242,Bub1,0,-
chr2,127800199,127801242,Bub1,0,-
chr2,128158329,128162547,Bcl2l11,0,+
chr2,128158329,128162547,Bcl2l11,0,+
chr2,128158329,128162547,Bcl2l11,0,+
chr2,128129698,128131498,Bcl2l11,0,+
chr2,128129698,128131498,Bcl2l11,0,+
chr2,128372107,128372427,Gm14005,0,-
chr2,128429093,128429351,Gm14005,0,-
chr2,128610082,128612947,Anapc1,0,-
chr2,128895589,128897034,Fbln7,0,+
chr2,128926267,128926811,Zc3h8,0,-
chr2,128928886,128928895,Zc3h8,0,-
chr2,129093055,129096283,Ttl,0,+
chr2,129210845,129211612,Slc20a1,0,+
chr2,129133298,129134111,Chchd5,0,+
chr2,129204313,129205104,Slc20a1,0,+
chr2,129178147,129178883,AI847159,0,-
chr2,129180209,129180259,AI847159,0,-
chr2,129180453,129180673,AI847159,0,-
chr2,129299609,129300710,Il1a,0,-
chr2,129268209,129269037,Ckap2l,0,-
chr2,129686548,129688000,Pdyn,0,-
chr2,129686548,129688000,Pdyn,0,-
chr2,129811200,129811237,Stk35,0,+
chr2,129827773,129832285,Stk35,0,+
chr2,129827850,129832285,Stk35,0,+
chr2,129798368,129801459,4932416H05Rik,0,-
chr2,130016291,130016408,Mir6339,0,-
chr2,130153113,130154232,Tgm6,0,+
chr2,130153113,130154232,Tgm6,0,+
chr2,130153113,130154232,Tgm6,0,+
chr2,130101843,130103375,AU015228,0,+
chr2,130153113,130154232,Tgm6,0,+
chr2,130264217,130264445,Tmc2,0,+
chr2,130171635,130171932,Snrpb,0,-
chr2,130279308,130279639,Idh3b,0,-
chr2,130279223,130279313,Nop56,0,+
chr2,130406018,130406074,1700020A23Rik,0,+
chr2,130369508,130369513,Ebf4,0,+
chr2,130369690,130370481,Ebf4,0,+
chr2,130390774,130390903,Cpxm1,0,-
chr2,130406018,130406074,1700020A23Rik,0,+
chr2,130407179,130407794,Tmem239,0,+
chr2,130417683,130419085,Pced1a,0,-
chr2,130417683,130419085,Pced1a,0,-
chr2,130443658,130444269,Vps16,0,+
chr2,130589995,130591805,Ubox5,0,-
chr2,130589995,130591805,Ubox5,0,-
chr2,130632764,130634765,Lzts3,0,-
chr2,130654082,130654155,Ddrgk1,0,-
chr2,130613837,130614244,Fastkd5,0,-
chr2,130576932,130577053,Oxt,0,+
chr2,130632764,130634765,Lzts3,0,-
chr2,130632764,130634765,Lzts3,0,-
chr2,130589995,130591805,Ubox5,0,-
chr2,130613837,130614244,Fastkd5,0,-
chr2,130565057,130565394,Mrps26,0,+
chr2,130684107,130684433,Slc4a11,0,-
chr2,130801965,130804101,Gm14057,0,-
chr2,130872540,130874442,A730017L22Rik,0,-
chr2,130875469,130875756,A730017L22Rik,0,-
chr2,130906210,130906396,A730017L22Rik,0,-
chr2,131050816,131051287,Adam33,0,-
chr2,131039631,131040175,Gfra4,0,-
chr2,131050816,131051287,Adam33,0,-
chr2,131039631,131040207,Gfra4,0,-
chr2,131039631,131040207,Gfra4,0,-
chr2,131039631,131040175,Gfra4,0,-
chr2,131040318,131040398,Mir6973b,0,-
chr2,131197369,131198511,Cdc25b,0,+
chr2,131170260,131171682,Spef1,0,-
chr2,131197369,131198511,Cdc25b,0,+
chr2,131177288,131178076,Cenpb,0,-
chr2,131145218,131145983,Hspa12b,0,+
chr2,131146324,131146874,1700037H04Rik,0,-
chr2,131246789,131248024,Mavs,0,+
chr2,131246789,131248024,Mavs,0,+
chr2,131213106,131213514,Ap5s1,0,+
chr2,131213216,131213514,Ap5s1,0,+
chr2,131212873,131213514,Ap5s1,0,+
chr2,131246789,131248024,Mavs,0,+
chr2,131246789,131248024,Mavs,0,+
chr2,131296323,131299188,Pank2,0,+
chr2,131524880,131525183,Smox,0,+
chr2,131524880,131525183,Smox,0,+
chr2,131545356,131545944,Adra1d,0,-
chr2,131524912,131525183,Smox,0,+
chr2,131524880,131525183,Smox,0,+
chr2,131524880,131525183,Smox,0,+
chr2,131522181,131522219,Smox,0,+
chr2,131524742,131525183,Smox,0,+
chr2,131524912,131525183,Smox,0,+
chr2,131524880,131525183,Smox,0,+
chr2,131524880,131525183,Smox,0,+
chr2,131820005,131823504,5330413P13Rik,0,-
chr2,131836435,131836482,5330413P13Rik,0,-
chr2,131847571,131847656,5330413P13Rik,0,-
chr2,131953555,131956131,Prnd,0,+
chr2,131953555,131956131,Prn,0,+
chr2,131953555,131953582,Prnd,0,+
chr2,131954790,131956131,Prnd,0,+
chr2,131937194,131938436,Prnp,0,+
chr2,131953555,131953582,Prn,0,+
chr2,131954820,131956131,Prn,0,+
chr2,131937194,131938436,Prnp,0,+
chr2,131953555,131953582,Prnd,0,+
chr2,131954820,131956131,Prnd,0,+
chr2,131953555,131953582,Prnd,0,+
chr2,131954820,131956131,Prnd,0,+
chr2,131992849,131996383,Rassf2,0,-
chr2,132239491,132240485,Tmem230,0,-
chr2,132239491,132240485,Tmem230,0,-
chr2,132305285,132312050,Cds2,0,+
chr2,132295632,132296190,Cds2,0,+
chr2,132305285,132312050,Cds2,0,+
chr2,132532724,132534024,Gpcpd1,0,-
chr2,132529081,132530552,Gpcpd1,0,-
chr2,132529081,132530552,Gpcpd1,0,-
chr2,132529081,132530552,Gpcpd1,0,-
chr2,132529081,132530552,Gpcpd1,0,-
chr2,132529081,132530552,Gpcpd1,0,-
chr2,132750655,132751055,1110034G24Rik,0,+
chr2,132865924,132866768,Crls1,0,+
chr2,132794829,132795072,Chgb,0,+
chr2,132804214,132805420,Trmt6,0,-
chr2,132843567,132844188,Mcm8,0,+
chr2,132868515,132869699,Lrrn4,0,-
chr2,132865924,132866768,Crls1,0,+
chr2,132843567,132844188,Mcm8,0,+
chr2,134497360,134498256,Hao1,0,-
chr2,135169572,135171050,4930545L23Rik,0,-
chr2,135185548,135185878,4930545L23Rik,0,-
chr2,135186115,135186158,4930545L23Rik,0,-
chr2,135191461,135191573,4930545L23Rik,0,-
chr2,135212219,135212309,4930545L23Rik,0,-
chr2,135215167,135215616,4930545L23Rik,0,-
chr2,135580529,135582609,9630028H03Rik,0,-
chr2,135583012,135583220,9630028H03Rik,0,-
chr2,136069191,136069917,Lamp5,0,+
chr2,136555828,136555854,Ankef1,0,+
chr2,136781143,136782428,Snap25,0,+
chr2,136781143,136782428,Snap25,0,+
chr2,136873780,136874265,Mkks,0,-
chr2,136873780,136874265,Mkks,0,-
chr2,136873780,136874265,Mkks,0,-
chr2,136873780,136874265,Mkks,0,-
chr2,140119880,140120611,Esf1,0,-
chr2,140203618,140205252,Ndufaf5,0,+
chr2,140420145,140422954,Macrod2,0,+
chr2,140658197,140659756,Flrt3,0,-
chr2,140658197,140659756,Flrt3,0,-
chr2,143081178,143081699,Otor,0,+
chr2,143071555,143072052,Snrpb2,0,+
chr2,143535475,143538122,Pcsk2os1,0,-
chr2,143542210,143542363,Pcsk2os1,0,-
chr2,143546404,143547837,Pcsk2os1,0,-
chr2,143826527,143826665,Bfsp1,0,-
chr2,143826527,143826665,Bfsp1,0,-
chr2,143985863,143986161,Rrbp1,0,-
chr2,143947394,143947890,Rrbp1,0,-
chr2,144279642,144281227,Mgme1,0,+
chr2,144279642,144281227,Mgme1,0,+
chr2,144265981,144266202,Snord17,0,-
chr2,144250123,144251181,Snx5,0,-
chr2,144250123,144251181,Snx5,0,-
chr2,144279642,144281227,Mgme1,0,+
chr2,144406796,144407675,Csrp2bp,0,+
chr2,144406796,144407675,Csrp2bp,0,+
chr2,144470556,144474923,Dzank1,0,-
chr2,144542264,144543782,Rbbp9,0,-
chr2,144538689,144541779,Polr3f,0,+
chr2,144595256,144595365,Gm561,0,+
chr2,144824213,144824415,Scp2d1,0,+
chr2,145549454,145550800,Gm14092,0,-
chr2,145915889,145916425,Naa20,0,+
chr2,145915889,145916425,Naa20,0,+
chr2,145917481,145918423,Crnkl1,0,-
chr2,145963535,145964226,Cfap61,0,+
chr2,146223831,146225018,Insm1,0,+
chr2,147183151,147183994,Nkx2-2,0,-
chr2,147177545,147177768,Nkx2-2,0,-
chr2,147373805,147375048,Pax1,0,+
chr2,147361542,147361832,AI646519,0,-
chr2,147362350,147362793,AI646519,0,-
chr2,148042876,148043513,Foxa2,0,-
chr2,148042876,148043513,Foxa2,0,-
chr2,148042876,148043513,Foxa2,0,-
chr2,148436650,148441242,Cd93,0,-
chr2,148404470,148406212,Thbd,0,-
chr2,148396628,148396764,Sstr4,0,+
chr2,148755347,148755378,Cstl1,0,+
chr2,148691048,148692949,Gzf1,0,+
chr2,148675763,148676026,Nxt1,0,+
chr2,148675763,148676026,Nxt1,0,+
chr2,148694656,148697395,Napb,0,-
chr2,148838529,148838737,Cst9,0,+
chr2,148805500,148805584,Cst8,0,+
chr2,148785827,148785936,8030411F24Rik,0,+
chr2,148768617,148768709,Cst11,0,-
chr2,148871731,148871959,Cst3,0,-
chr2,148846713,148846915,9230104L09Rik,0,-
chr2,148793317,148793437,Cst12,0,+
chr2,148830332,148830410,Cst13,0,+
chr2,149410053,149410278,Cst10,0,+
chr2,150114406,150118009,Zfp120,0,-
chr2,150114406,150117155,Zfp120,0,-
chr2,150193152,150193279,Gm14139,0,+
chr2,150239563,150244874,Zfp937,0,+
chr2,150269539,150270300,Gm14124,0,+
chr2,150407136,150407976,Zfp442,0,-
chr2,150578497,150578944,Cst7,0,+
chr2,150470990,150471929,Zfp345,0,-
chr2,150680701,150683000,Vsx1,0,-
chr2,150618110,150619612,Acss1,0,-
chr2,150830514,150831748,Pygb,0,+
chr2,150770727,150771674,Entpd6,0,+
chr2,150926043,150926070,Gins1,0,+
chr2,150930909,150931280,Gins1,0,+
chr2,151029684,151030259,Nanp,0,-
chr2,151086785,151087287,Gm14151,0,-
chr2,151087513,151087553,Gm14151,0,-
chr2,151103041,151103081,Gm14151,0,+
chr2,151103307,151103809,Gm14151,0,+
chr2,151511069,151511310,Nsfl1c,0,+
chr2,151470541,151471053,4921509C19Rik,0,-
chr2,151471282,151471322,4921509C19Rik,0,-
chr2,151511069,151511310,Nsfl1c,0,+
chr2,151559586,151559616,Fkbp1a,0,+
chr2,151560620,151561691,Fkbp1a,0,+
chr2,151559586,151559620,Fkbp1a,0,+
chr2,151560620,151561691,Fkbp1a,0,+
chr2,151559586,151559620,Fkbp1a,0,+
chr2,151560620,151561691,Fkbp1a,0,+
chr2,151559586,151559616,Fkbp1a,0,+
chr2,151560620,151561691,Fkbp1a,0,+
chr2,151590548,151593419,Snph,0,-
chr2,151559586,151559620,Fkbp1a,0,+
chr2,151560620,151561691,Fkbp1a,0,+
chr2,151590548,151593419,Snph,0,-
chr2,151590548,151593419,Snph,0,-
chr2,151589587,151590005,Sdcbp2,0,+
chr2,151707053,151707310,Tmem74b,0,+
chr2,151716061,151718633,Psmf1,0,-
chr2,151716061,151718633,Psmf1,0,-
chr2,151873131,151874668,Rspo4,0,+
chr2,152008016,152009258,Slc52a3,0,+
chr2,151969395,151969957,Fam110a,0,-
chr2,151969395,151969957,Fam110a,0,-
chr2,151967528,151967617,Mir1953,0,-
chr2,152008158,152009258,Slc52a3,0,+
chr2,151969395,151969957,Fam110a,0,-
chr2,151969395,151969957,Fam110a,0,-
chr2,152008158,152009258,Slc52a3,0,+
chr2,152109192,152111376,Srxn1,0,+
chr2,152148770,152149096,Tcf15,0,+
chr2,152093864,152095802,Scrt2,0,+
chr2,152279084,152281851,Csnk2a1,0,+
chr2,152316333,152316833,Rbck1,0,-
chr2,152316333,152316833,Rbck1,0,-
chr2,152411955,152413574,Zcchc3,0,-
chr2,152337424,152338206,Trib3,0,-
chr2,152368757,152369500,Nrsn2,0,-
chr2,152393611,152396753,Sox12,0,-
chr2,152507755,152507797,Defb26,0,-
chr2,152459054,152459149,Defb23,0,-
chr2,152485665,152485723,Defb22,0,-
chr2,152521332,152521447,Defb28,0,+
chr2,152538713,152538850,Defb29,0,-
chr2,152479595,152479934,Defb20,0,+
chr2,152622355,152622406,Defb25,0,-
chr2,152634717,152635191,Rem1,0,+
chr2,152574908,152574943,Defb21,0,+
chr2,152681290,152685146,H13,0,+
chr2,152686407,152686707,H13,0,+
chr2,152612626,152612729,Defb36,0,+
chr2,152687816,152687942,Mcts2,0,+
chr2,152593190,152593285,Defb45,0,-
chr2,152576085,152576162,Defb19,0,-
chr2,152764881,152765037,Cox4i2,0,+
chr2,152737013,152737410,Id1,0,+
chr2,152893691,152895321,Tpx2,0,+
chr2,152940994,152943180,Dusp15,0,-
chr2,152893691,152895321,Tpx2,0,+
chr2,152893691,152895321,Tpx2,0,+
chr2,152893691,152895321,Tpx2,0,+
chr2,152931897,152932141,Foxs1,0,-
chr2,152893691,152895321,Tpx2,0,+
chr2,152922155,152923065,Mylk2,0,+
chr2,152944932,152945102,Dusp15,0,-
chr2,153008889,153009653,Pdrg1,0,-
chr2,153003108,153003204,Ttll9,0,+
chr2,153006985,153008482,Ttll9,0,+
chr2,153054970,153055775,Xkr7,0,+
chr2,153081028,153081735,Ccm2l,0,+
chr2,153151149,153151441,Hck,0,+
chr2,153151149,153151441,Hck,0,+
chr2,153208756,153210463,Tm9sf4,0,+
chr2,153227768,153231488,Plagl2,0,-
chr2,153265883,153270249,Pofut1,0,+
chr2,153330155,153333389,Kif3b,0,+
chr2,153341156,153342864,2500004C02Rik,0,-
chr2,153345620,153345810,2500004C02Rik,0,-
chr2,153407460,153411611,Nol4l,0,-
chr2,153686399,153687730,Dnmt3b,0,+
chr2,153686399,153687730,Dnmt3b,0,+
chr2,153616929,153619435,Commd7,0,-
chr2,153686399,153687730,Dnmt3b,0,+
chr2,153686399,153687730,Dnmt3b,0,+
chr2,153686399,153687730,Dnmt3b,0,+
chr2,153616929,153619435,Commd7,0,-
chr2,153686399,153687730,Dnmt3b,0,+
chr2,153686399,153687730,Dnmt3b,0,+
chr2,153686399,153687730,Dnmt3b,0,+
chr2,153686399,153687730,Dnmt3b,0,+
chr2,153856187,153856211,Sun5,0,-
chr2,153856187,153856211,Sun5,0,-
chr2,153912622,153912793,Bpifb6,0,+
chr2,154000081,154000495,Bpifa6,0,+
chr2,153963606,153963852,Bpifb4,0,+
chr2,153932737,153932996,Bpifb3,0,+
chr2,154138169,154138359,Bpifa3,0,+
chr2,154138153,154138359,Bpifa3,0,+
chr2,154148090,154148125,Bpifa1,0,+
chr2,154149044,154149217,Bpifa1,0,+
chr2,154220213,154220343,Bpifb1,0,+
chr2,154220213,154220343,Bpifb1,0,+
chr2,154167691,154167725,Bpifa5,0,+
chr2,154168271,154168446,Bpifa5,0,+
chr2,154240781,154240902,Bpifb5,0,+
chr2,154271032,154271243,Bpifb9a,0,+
chr2,154320431,154320642,Bpifb9b,0,+
chr2,154335385,154335530,Cdk5rap1,0,-
chr2,154587043,154587828,Pxmp4,0,-
chr2,154646138,154646817,Zfp341,0,+
chr2,154544404,154545138,Necab3,0,-
chr2,154553170,154553276,Actl10,0,+
chr2,154549947,154550048,1700003F12Rik,0,+
chr2,154559399,154560687,E2f1,0,-
chr2,154559399,154560687,E2f1,0,-
chr2,154871409,154872724,Eif2s2,0,-
chr2,155050798,155051012,a,0,+
chr2,155097790,155099007,2310005A03Rik,0,-
chr2,155099110,155099235,2310005A03Rik,0,-
chr2,155100027,155100079,2310005A03Rik,0,-
chr2,155059311,155060448,Ahcy,0,-
chr2,155249964,155250277,Dynlrb1,0,+
chr2,155277637,155278073,Map1lc3a,0,+
chr2,155249964,155250277,Dynlrb1,0,+
chr2,155390655,155391176,Ncoa6,0,-
chr2,155390655,155391176,Ncoa6,0,-
chr2,155386792,155389847,Trp53inp2,0,+
chr2,155490379,155490952,Ggt7,0,-
chr2,155562080,155562743,Acss2,0,+
chr2,155547039,155547196,Acss2os,0,-
chr2,155551136,155551358,Acss2os,0,-
chr2,155555502,155555620,Acss2os,0,-
chr2,155556798,155556930,Acss2os,0,-
chr2,155634091,155634307,Myh7b,0,+
chr2,155634276,155635002,Trpc4ap,0,-
chr2,155634276,155635002,Trpc4ap,0,-
chr2,155754884,155755478,Procr,0,+
chr2,155816048,155818366,Mmp24,0,+
chr2,155819836,155820101,Eif6,0,-
chr2,155817731,155819083,BC029722,0,-
chr2,155819165,155819203,BC029722,0,-
chr2,155941024,155941542,Gdf5,0,-
chr2,155846885,155848391,Uqcc1,0,-
chr2,155846885,155848526,Uqcc1,0,-
chr2,155851358,155851472,Uqcc1,0,-
chr2,155858111,155858189,Uqcc1,0,-
chr2,155887108,155887217,Uqcc1,0,-
chr2,155901297,155901355,Uqcc1,0,-
chr2,155909352,155909425,Uqcc1,0,-
chr2,155910356,155910467,Uqcc1,0,-
chr2,155911740,155911836,Uqcc1,0,-
chr2,155921634,155921727,Uqcc1,0,-
chr2,155930012,155930310,Uqcc1,0,-
chr2,156019139,156019259,Fer1l4,0,-
chr2,156069478,156069499,Spag4,0,+
chr2,156000442,156001562,6430550D23Rik,0,-
chr2,156002436,156002467,6430550D23Rik,0,-
chr2,156000442,156001562,6430550D23Rik,0,-
chr2,156002436,156002467,6430550D23Rik,0,-
chr2,156018150,156018279,Ergic3,0,+
chr2,156145710,156145794,Romo1,0,+
chr2,156145710,156145794,Romo1,0,+
chr2,156145710,156145794,Romo1,0,+
chr2,156123636,156124263,Nfs1,0,-
chr2,156147240,156148090,Rbm39,0,-
chr2,156147240,156148090,Rbm39,0,-
chr2,156147240,156148090,Rbm39,0,-
chr2,156311845,156311919,Scand1,0,-
chr2,156388062,156392979,2900097C17Rik,0,-
chr2,156567032,156568972,Aar2,0,+
chr2,156567032,156568972,Aar2,0,+
chr2,156609197,156611227,Gm14169,0,-
chr2,156612466,156612574,Gm14169,0,-
chr2,156612944,156613196,Gm14169,0,-
chr2,156613285,156613422,Gm14169,0,-
chr2,156714538,156715049,4930405A21Rik,0,-
chr2,156716094,156716245,4930405A21Rik,0,-
chr2,156716884,156717013,4930405A21Rik,0,-
chr2,156720705,156720909,4930405A21Rik,0,-
chr2,156873084,156873562,1110008F13Rik,0,+
chr2,156852402,156852690,5430405H02Rik,0,-
chr2,156853430,156854018,5430405H02Rik,0,-
chr2,156862598,156862945,5430405H02Rik,0,-
chr2,156781162,156781657,Myl9,0,+
chr2,156872921,156874419,Sla2,0,-
chr2,156852402,156852690,5430405H02Rik,0,-
chr2,156853430,156854304,5430405H02Rik,0,-
chr2,156862598,156862945,5430405H02Rik,0,-
chr2,156853650,156855569,Tgif2,0,+
chr2,156853650,156855569,Tgif2,0,+
chr2,156927341,156928699,Ndrg3,0,-
chr2,156927341,156928699,Ndrg3,0,-
chr2,156995061,156996195,Dsn1,0,-
chr2,157097528,157099398,Samhd1,0,-
chr2,157097528,157099503,Samhd1,0,-
chr2,157101320,157101359,Samhd1,0,-
chr2,157174995,157175512,Rbl1,0,-
chr2,157208547,157208729,Mroh8,0,-
chr2,157210804,157210838,Mroh8,0,-
chr2,157211650,157211672,Mroh8,0,-
chr2,157329495,157329596,Ghrh,0,-
chr2,157396017,157396763,Manbal,0,+
chr2,157469961,157471838,Src,0,+
chr2,157469961,157471838,Src,0,+
chr2,157561634,157562525,Nnat,0,+
chr2,157561634,157562525,Nnat,0,+
chr2,157556361,157557889,Blcap,0,-
chr2,157561771,157562525,Nnat,0,+
chr2,157561634,157562525,Nnat,0,+
chr2,157561771,157562525,Nnat,0,+
chr2,157981802,157982273,Tti1,0,-
chr2,158116404,158117800,Tgm2,0,-
chr2,158284267,158284531,Bpi,0,+
chr2,158331950,158332852,Lbp,0,+
chr2,158243503,158243565,Mir7685,0,-
chr2,158353699,158356041,Snhg17,0,-
chr2,158357197,158357263,Snhg17,0,-
chr2,158359181,158359432,Snhg17,0,-
chr2,158360458,158360599,Snhg17,0,-
chr2,158360942,158361196,Snhg17,0,-
chr2,158361404,158361509,Snhg17,0,-
chr2,158380828,158380851,Snhg11,0,+
chr2,158380938,158386145,Snhg11,0,+
chr2,158353699,158356041,Snhg17,0,-
chr2,158357197,158357263,Snhg17,0,-
chr2,158359181,158359331,Snhg17,0,-
chr2,158360463,158360599,Snhg17,0,-
chr2,158360942,158361070,Snhg17,0,-
chr2,158361404,158361522,Snhg17,0,-
chr2,158505907,158505921,Adig,0,+
chr2,158507954,158508198,Adig,0,+
chr2,158638890,158639211,Actr5,0,+
chr2,158615004,158615747,Slc32a1,0,+
chr2,158598172,158603185,Gm14204,0,-
chr2,158604005,158604176,Gm14204,0,-
chr2,158610527,158610723,Gm14204,0,-
chr2,158786150,158786637,Fam83d,0,+
